week_date,region,platform,segment,customer_type,transactions,sales
2019-07-22,CANADA,Shopify,F3,Existing,551,111283
2019-07-22,CANADA,Shopify,F3,New,36,5658
2019-07-22,CANADA,Retail,F3,New,16994,638070
2019-07-15,CANADA,Shopify,F3,New,28,3762
2019-07-15,CANADA,Shopify,F3,Existing,517,103666
2019-07-15,CANADA,Retail,F3,Existing,86477,5000854
2019-07-15,CANADA,Retail,F3,New,16553,621054
2019-07-08,CANADA,Shopify,F3,New,44,6788
2019-07-08,CANADA,Shopify,F3,Existing,483,92637
2019-07-08,CANADA,Retail,F3,Existing,83964,4837455
2019-07-08,CANADA,Retail,F3,New,16588,624821
2019-07-01,CANADA,Retail,F3,New,16952,626547
2019-07-01,CANADA,Shopify,F3,New,34,5084
2019-07-01,CANADA,Retail,F3,Existing,84987,4789335
2019-07-01,CANADA,Shopify,F3,Existing,430,85360
2019-06-24,CANADA,Shopify,F3,New,45,6987
2019-06-24,CANADA,Retail,F3,New,17254,630673
2019-06-24,CANADA,Shopify,F3,Existing,571,102518
2019-06-24,CANADA,Retail,F3,Existing,86647,4950491
2019-06-17,CANADA,Shopify,F3,Existing,558,103287
2019-06-17,CANADA,Shopify,F3,New,41,5162
2019-06-17,CANADA,Retail,F3,Existing,87896,4976952
2019-06-17,CANADA,Retail,F3,New,17423,640234
2019-06-10,CANADA,Shopify,F3,New,40,5606
2019-06-10,CANADA,Retail,F3,New,17589,647734
2019-06-10,CANADA,Shopify,F3,Existing,577,107940
2019-06-10,CANADA,Retail,F3,Existing,86951,5007001
2019-06-03,CANADA,Shopify,F3,New,31,3593
2019-06-03,CANADA,Retail,F3,New,16236,607616
2019-06-03,CANADA,Retail,F3,Existing,80913,4773298
2019-06-03,CANADA,Shopify,F3,Existing,421,81681
2019-05-27,CANADA,Shopify,F3,Existing,511,95250
2019-05-27,CANADA,Retail,F3,Existing,86532,5007272
2019-05-27,CANADA,Retail,F3,New,16863,613972
2019-05-27,CANADA,Shopify,F3,New,41,5122
2019-05-20,CANADA,Retail,F3,Existing,86602,4909455
2019-05-20,CANADA,Shopify,F3,Existing,491,96341
2019-05-20,CANADA,Shopify,F3,New,28,3927
2019-05-20,CANADA,Retail,F3,New,17093,614999
2019-05-13,CANADA,Retail,F3,New,16776,620852
2019-05-13,CANADA,Retail,F3,Existing,87546,5034690
2019-05-13,CANADA,Shopify,F3,New,29,4349
2019-05-13,CANADA,Shopify,F3,Existing,494,95426
2019-05-06,CANADA,Shopify,F3,New,35,4151
2019-05-06,CANADA,Retail,F3,New,17049,617214
2019-05-06,CANADA,Retail,F3,Existing,88010,5017647
2019-05-06,CANADA,Shopify,F3,Existing,465,92978
2019-04-29,CANADA,Shopify,F3,New,25,3807
2019-04-29,CANADA,Retail,F3,New,16629,616037
2019-04-29,CANADA,Retail,F3,Existing,85373,4978272
2019-04-29,CANADA,Shopify,F3,Existing,448,89897
2019-04-22,CANADA,Retail,F3,New,17428,641056
2019-04-22,CANADA,Shopify,F3,Existing,472,91737
2019-04-22,CANADA,Shopify,F3,New,28,4061
2019-04-22,CANADA,Retail,F3,Existing,88151,5089867
2019-04-15,CANADA,Retail,F3,Existing,79149,4686008
2019-04-15,CANADA,Retail,F3,New,15769,599215
2019-04-15,CANADA,Shopify,F3,Existing,382,75820
2019-04-15,CANADA,Shopify,F3,New,28,4534
2019-04-08,CANADA,Retail,F3,New,16968,737485
2019-04-08,CANADA,Shopify,F3,New,24,3763
2019-04-08,CANADA,Shopify,F3,Existing,329,66672
2019-04-08,CANADA,Retail,F3,Existing,79253,5189812
2019-04-01,CANADA,Retail,F3,Existing,91811,5469027
2019-04-01,CANADA,Retail,F3,New,19222,735453
2019-04-01,CANADA,Shopify,F3,Existing,487,99023
2019-04-01,CANADA,Shopify,F3,New,25,3719
2019-03-25,CANADA,Retail,F3,New,18375,704711
2019-03-25,CANADA,Shopify,F3,New,24,4675
2019-03-25,CANADA,Shopify,F3,Existing,465,90729
2019-03-25,CANADA,Retail,F3,Existing,88228,5078067
2018-09-03,CANADA,Shopify,F3,Existing,408,80997
2018-09-03,CANADA,Retail,F3,Existing,79527,4697152
2018-09-03,CANADA,Retail,F3,New,18927,704015
2018-09-03,CANADA,Shopify,F3,New,25,4523
2018-08-27,CANADA,Retail,F3,Existing,79816,4576448
2018-08-27,CANADA,Retail,F3,New,19382,704062
2018-08-27,CANADA,Shopify,F3,Existing,375,75534
2018-08-27,CANADA,Shopify,F3,New,21,3173
2018-08-20,CANADA,Retail,F3,New,17945,670461
2018-08-20,CANADA,Shopify,F3,New,21,3461
2018-08-20,CANADA,Shopify,F3,Existing,401,79797
2018-08-20,CANADA,Retail,F3,Existing,77490,4617751
2018-08-13,CANADA,Retail,F3,New,17808,665238
2018-08-13,CANADA,Retail,F3,Existing,77033,4553875
2018-08-13,CANADA,Shopify,F3,Existing,338,67419
2018-08-13,CANADA,Shopify,F3,New,17,2721
2018-08-06,CANADA,Shopify,F3,New,21,3283
2018-08-06,CANADA,Shopify,F3,Existing,393,79866
2018-08-06,CANADA,Retail,F3,New,17750,675973
2018-08-06,CANADA,Retail,F3,Existing,76632,4609438
2018-07-30,CANADA,Shopify,F3,Existing,376,75440
2018-07-30,CANADA,Retail,F3,Existing,76189,4481099
2018-07-30,CANADA,Shopify,F3,New,28,4735
2018-07-30,CANADA,Retail,F3,New,17639,653427
2018-07-23,CANADA,Retail,F3,New,17822,678868
2018-07-23,CANADA,Shopify,F3,Existing,386,79065
2018-07-23,CANADA,Shopify,F3,New,28,3826
2018-07-23,CANADA,Retail,F3,Existing,77736,4596313
2018-07-16,CANADA,Shopify,F3,New,24,3990
2018-07-16,CANADA,Retail,F3,New,16807,648984
2018-07-16,CANADA,Shopify,F3,Existing,352,71644
2018-07-16,CANADA,Retail,F3,Existing,74079,4435428
2018-07-09,CANADA,Shopify,F3,Existing,344,69526
2018-07-09,CANADA,Shopify,F3,New,23,3549
2018-07-09,CANADA,Retail,F3,Existing,71539,4286062
2018-07-09,CANADA,Retail,F3,New,17253,659369
2018-07-02,CANADA,Shopify,F3,Existing,356,72305
2018-07-02,CANADA,Retail,F3,Existing,72624,4301452
2018-07-02,CANADA,Retail,F3,New,16957,641145
2018-07-02,CANADA,Shopify,F3,New,26,4260
2018-06-25,CANADA,Shopify,F3,New,30,4494
2018-06-25,CANADA,Shopify,F3,Existing,374,77985
2018-06-25,CANADA,Retail,F3,Existing,75373,4490049
2018-06-25,CANADA,Retail,F3,New,17868,673560
2018-06-18,CANADA,Shopify,F3,Existing,414,79162
2018-06-18,CANADA,Shopify,F3,New,35,5904
2018-06-18,CANADA,Retail,F3,Existing,74559,4424311
2018-06-18,CANADA,Retail,F3,New,17852,675620
2018-06-11,CANADA,Shopify,F3,New,27,4348
2018-06-11,CANADA,Shopify,F3,Existing,378,75934
2018-06-11,CANADA,Retail,F3,New,18125,692614
2018-06-11,CANADA,Retail,F3,Existing,75164,4494744
2018-06-04,CANADA,Retail,F3,New,17111,663412
2018-06-04,CANADA,Shopify,F3,New,19,2972
2018-06-04,CANADA,Retail,F3,Existing,69858,4228448
2018-06-04,CANADA,Shopify,F3,Existing,360,72732
2018-05-28,CANADA,Retail,F3,New,18441,702821
2018-05-28,CANADA,Shopify,F3,New,24,4137
2018-05-28,CANADA,Shopify,F3,Existing,401,79663
2018-05-28,CANADA,Retail,F3,Existing,75309,4490779
2018-05-21,CANADA,Retail,F3,New,18031,660500
2018-05-21,CANADA,Shopify,F3,Existing,341,66910
2018-05-21,CANADA,Retail,F3,Existing,73922,4289215
2018-05-21,CANADA,Shopify,F3,New,24,3241
2018-05-14,CANADA,Retail,F3,Existing,74430,4379923
2018-05-14,CANADA,Shopify,F3,New,25,3930
2018-05-14,CANADA,Retail,F3,New,18365,673881
2018-05-14,CANADA,Shopify,F3,Existing,378,74661
2018-05-07,CANADA,Shopify,F3,Existing,365,68964
2018-05-07,CANADA,Retail,F3,New,18148,671911
2018-05-07,CANADA,Shopify,F3,New,24,3590
2018-05-07,CANADA,Retail,F3,Existing,74395,4388564
2018-04-30,CANADA,Shopify,F3,Existing,344,71805
2018-04-30,CANADA,Retail,F3,New,18563,679717
2018-04-30,CANADA,Retail,F3,Existing,75033,4392922
2018-04-30,CANADA,Shopify,F3,New,26,4131
2018-04-23,CANADA,Retail,F3,Existing,74074,4497493
2018-04-23,CANADA,Retail,F3,New,18840,716160
2018-04-23,CANADA,Shopify,F3,New,24,4285
2018-04-23,CANADA,Shopify,F3,Existing,333,67467
2018-04-16,CANADA,Shopify,F3,Existing,324,66137
2018-04-16,CANADA,Retail,F3,New,17163,658956
2018-04-16,CANADA,Retail,F3,Existing,67838,4193597
2018-04-16,CANADA,Shopify,F3,New,17,3055
2018-04-09,CANADA,Shopify,F3,Existing,323,64802
2018-04-09,CANADA,Retail,F3,Existing,71512,4212794
2018-04-09,CANADA,Shopify,F3,New,24,3524
2018-04-09,CANADA,Retail,F3,New,18269,673608
2018-04-02,CANADA,Shopify,F3,New,31,4871
2018-04-02,CANADA,Retail,F3,New,18491,696799
2018-04-02,CANADA,Retail,F3,Existing,73520,4437032
2018-04-02,CANADA,Shopify,F3,Existing,382,77629
2018-03-26,CANADA,Shopify,F3,New,25,4230
2018-03-26,CANADA,Retail,F3,Existing,74271,4478715
2018-03-26,CANADA,Retail,F3,New,18717,708935
2018-03-26,CANADA,Shopify,F3,Existing,329,66706
2020-08-31,CANADA,Shopify,null,Existing,87,15074
2020-08-31,CANADA,Shopify,null,New,88,12836
2020-08-31,CANADA,Retail,null,Guest,396145,11133538
2020-08-31,CANADA,Retail,null,Existing,8410,411147
2020-08-31,CANADA,Retail,null,New,14685,561282
2020-08-31,CANADA,Shopify,null,Guest,1621,269863
2020-08-24,CANADA,Shopify,null,Existing,76,13605
2020-08-24,CANADA,Shopify,null,New,84,13692
2020-08-24,CANADA,Retail,null,Guest,394587,10941951
2020-08-24,CANADA,Retail,null,Existing,7536,360482
2020-08-24,CANADA,Shopify,null,Guest,1697,288470
2020-08-24,CANADA,Retail,null,New,14408,557640
2020-08-17,CANADA,Retail,null,Guest,394129,10905332
2020-08-17,CANADA,Shopify,null,Existing,73,12192
2020-08-17,CANADA,Shopify,null,New,77,12880
2020-08-17,CANADA,Retail,null,Existing,6918,317465
2020-08-17,CANADA,Retail,null,New,14079,545091
2020-08-17,CANADA,Shopify,null,Guest,1591,263342
2020-08-10,CANADA,Retail,null,Guest,389009,10752020
2020-08-10,CANADA,Retail,null,Existing,8956,428086
2020-08-10,CANADA,Shopify,null,Existing,108,18098
2020-08-10,CANADA,Retail,null,New,14901,576552
2020-08-10,CANADA,Shopify,null,New,79,12029
2020-08-10,CANADA,Shopify,null,Guest,1600,265390
2020-08-03,CANADA,Shopify,null,New,78,12238
2020-08-03,CANADA,Retail,null,New,14294,559894
2020-08-03,CANADA,Retail,null,Guest,380808,10636371
2020-08-03,CANADA,Retail,null,Existing,8326,440934
2020-08-03,CANADA,Shopify,null,Guest,1553,254168
2020-08-03,CANADA,Shopify,null,Existing,106,18314
2020-07-27,CANADA,Retail,null,Guest,387939,10778735
2020-07-27,CANADA,Shopify,null,Existing,88,14326
2020-07-27,CANADA,Retail,null,Existing,7621,348108
2020-07-27,CANADA,Shopify,null,New,94,12923
2020-07-27,CANADA,Shopify,null,Guest,1804,273835
2020-07-27,CANADA,Retail,null,New,14013,541837
2020-07-20,CANADA,Retail,null,Existing,6739,301315
2020-07-20,CANADA,Shopify,null,New,104,17126
2020-07-20,CANADA,Retail,null,Guest,390616,10895245
2020-07-20,CANADA,Shopify,null,Guest,1662,262802
2020-07-20,CANADA,Retail,null,New,13044,514992
2020-07-20,CANADA,Shopify,null,Existing,83,13028
2020-07-13,CANADA,Retail,null,New,13198,534888
2020-07-13,CANADA,Shopify,null,Guest,1566,261616
2020-07-13,CANADA,Retail,null,Existing,5987,276727
2020-07-13,CANADA,Retail,null,Guest,386267,11018161
2020-07-13,CANADA,Shopify,null,Existing,92,15152
2020-07-13,CANADA,Shopify,null,New,73,9935
2020-07-06,CANADA,Retail,null,Guest,390104,11138070
2020-07-06,CANADA,Shopify,null,Guest,1439,238360
2020-07-06,CANADA,Retail,null,New,13300,535423
2020-07-06,CANADA,Shopify,null,Existing,73,13288
2020-07-06,CANADA,Retail,null,Existing,7169,330861
2020-07-06,CANADA,Shopify,null,New,81,12835
2020-06-29,CANADA,Shopify,null,Existing,95,15402
2020-06-29,CANADA,Retail,null,Guest,393659,11034700
2020-06-29,CANADA,Shopify,null,New,83,12589
2020-06-29,CANADA,Retail,null,Existing,7360,327256
2020-06-29,CANADA,Retail,null,New,13659,527320
2020-06-29,CANADA,Shopify,null,Guest,1448,247362
2020-06-22,CANADA,Shopify,null,Guest,1526,249776
2020-06-22,CANADA,Retail,null,Guest,408450,11567284
2020-06-22,CANADA,Shopify,null,Existing,85,14489
2020-06-22,CANADA,Shopify,null,New,94,14069
2020-06-22,CANADA,Retail,null,Existing,6612,302353
2020-06-22,CANADA,Retail,null,New,13109,523748
2020-06-15,CANADA,Shopify,null,Guest,1548,248890
2020-06-15,CANADA,Retail,null,Guest,391515,10901782
2020-06-15,CANADA,Retail,null,Existing,5923,270900
2020-06-15,CANADA,Shopify,null,New,85,13243
2020-06-15,CANADA,Shopify,null,Existing,73,11629
2020-06-15,CANADA,Retail,null,New,13086,506992
2020-06-08,CANADA,Retail,null,Guest,392600,11111783
2020-06-08,CANADA,Shopify,null,Guest,1637,260602
2020-06-08,CANADA,Shopify,null,New,106,14773
2020-06-08,CANADA,Shopify,null,Existing,85,14152
2020-06-08,CANADA,Retail,null,Existing,7451,344362
2020-06-08,CANADA,Retail,null,New,14033,555704
2020-06-01,CANADA,Shopify,null,New,80,10683
2020-06-01,CANADA,Retail,null,New,13574,544631
2020-06-01,CANADA,Shopify,null,Existing,91,17266
2020-06-01,CANADA,Retail,null,Existing,7159,339103
2020-06-01,CANADA,Shopify,null,Guest,1375,221283
2020-06-01,CANADA,Retail,null,Guest,369500,10659335
2020-05-25,CANADA,Retail,null,New,13367,524469
2020-05-25,CANADA,Shopify,null,New,88,12923
2020-05-25,CANADA,Shopify,null,Guest,1623,257137
2020-05-25,CANADA,Retail,null,Existing,6707,313931
2020-05-25,CANADA,Shopify,null,Existing,91,13513
2020-05-25,CANADA,Retail,null,Guest,410737,11531995
2020-05-18,CANADA,Retail,null,Guest,398641,11043793
2020-05-18,CANADA,Shopify,null,Existing,91,14592
2020-05-18,CANADA,Retail,null,New,13266,518467
2020-05-18,CANADA,Shopify,null,New,93,12524
2020-05-18,CANADA,Retail,null,Existing,6251,282150
2020-05-18,CANADA,Shopify,null,Guest,1589,254131
2020-05-11,CANADA,Retail,null,Guest,403000,11213200
2020-05-11,CANADA,Retail,null,Existing,8298,383617
2020-05-11,CANADA,Shopify,null,Existing,108,17587
2020-05-11,CANADA,Shopify,null,New,117,15861
2020-05-11,CANADA,Retail,null,New,14457,579716
2020-05-11,CANADA,Shopify,null,Guest,1617,260783
2020-05-04,CANADA,Retail,null,Guest,413420,11432653
2020-05-04,CANADA,Retail,null,Existing,8986,411274
2020-05-04,CANADA,Shopify,null,Existing,101,18617
2020-05-04,CANADA,Shopify,null,New,89,12671
2020-05-04,CANADA,Shopify,null,Guest,1559,251471
2020-05-04,CANADA,Retail,null,New,15511,594954
2020-04-27,CANADA,Retail,null,Existing,8266,379852
2020-04-27,CANADA,Shopify,null,Existing,99,18518
2020-04-27,CANADA,Retail,null,New,15113,601965
2020-04-27,CANADA,Retail,null,Guest,411399,11526428
2020-04-27,CANADA,Shopify,null,New,96,13949
2020-04-27,CANADA,Shopify,null,Guest,1645,259746
2020-04-20,CANADA,Retail,null,New,13319,542806
2020-04-20,CANADA,Shopify,null,Guest,1598,253390
2020-04-20,CANADA,Shopify,null,Existing,95,16683
2020-04-20,CANADA,Retail,null,Existing,6961,331777
2020-04-20,CANADA,Retail,null,Guest,373604,10687236
2020-04-20,CANADA,Shopify,null,New,91,13031
2020-04-13,CANADA,Retail,null,New,14944,593915
2020-04-13,CANADA,Shopify,null,Existing,69,11563
2020-04-13,CANADA,Shopify,null,Guest,1273,202755
2020-04-13,CANADA,Retail,null,Guest,419684,11777797
2020-04-13,CANADA,Shopify,null,New,74,11671
2020-04-13,CANADA,Retail,null,Existing,7185,340565
2020-04-06,CANADA,Shopify,null,Guest,1394,225859
2020-04-06,CANADA,Shopify,null,Existing,104,19654
2020-04-06,CANADA,Retail,null,Guest,406428,11228675
2020-04-06,CANADA,Retail,null,New,15583,619090
2020-04-06,CANADA,Retail,null,Existing,8244,387215
2020-04-06,CANADA,Shopify,null,New,93,13938
2020-03-30,CANADA,Shopify,null,Existing,104,18412
2020-03-30,CANADA,Retail,null,New,16426,676199
2020-03-30,CANADA,Shopify,null,Guest,1695,265806
2020-03-30,CANADA,Retail,null,Guest,421964,11879498
2020-03-30,CANADA,Retail,null,Existing,8447,400148
2020-03-30,CANADA,Shopify,null,New,102,16858
2020-03-23,CANADA,Shopify,null,Existing,67,10451
2020-03-23,CANADA,Retail,null,Existing,6642,359427
2020-03-23,CANADA,Retail,null,New,14455,676027
2020-03-23,CANADA,Shopify,null,Guest,1290,210661
2020-03-23,CANADA,Shopify,null,New,77,13943
2020-03-23,CANADA,Retail,null,Guest,365012,11807466
2019-09-02,CANADA,Shopify,null,New,103,16671
2019-09-02,CANADA,Shopify,null,Guest,1243,199735
2019-09-02,CANADA,Retail,null,Existing,7722,380439
2019-09-02,CANADA,Shopify,null,Existing,81,15510
2019-09-02,CANADA,Retail,null,New,20241,795670
2019-09-02,CANADA,Retail,null,Guest,427517,11780597
2019-08-26,CANADA,Shopify,null,New,114,17612
2019-08-26,CANADA,Shopify,null,Existing,70,13567
2019-08-26,CANADA,Retail,null,New,19605,777487
2019-08-26,CANADA,Retail,null,Existing,7172,353319
2019-08-26,CANADA,Retail,null,Guest,430623,11755997
2019-08-26,CANADA,Shopify,null,Guest,1172,186156
2019-08-19,CANADA,Shopify,null,Existing,58,10825
2019-08-19,CANADA,Shopify,null,New,111,19419
2019-08-19,CANADA,Retail,null,Guest,428378,11789975
2019-08-19,CANADA,Retail,null,Existing,6429,313823
2019-08-19,CANADA,Retail,null,New,18955,761937
2019-08-19,CANADA,Shopify,null,Guest,1150,184518
2019-08-12,CANADA,Shopify,null,New,107,18923
2019-08-12,CANADA,Retail,null,Existing,5842,290960
2019-08-12,CANADA,Shopify,null,Guest,1056,169020
2019-08-12,CANADA,Shopify,null,Existing,44,8007
2019-08-12,CANADA,Retail,null,Guest,425842,11781506
2019-08-12,CANADA,Retail,null,New,17856,726904
2019-08-05,CANADA,Retail,null,New,18147,726930
2019-08-05,CANADA,Retail,null,Existing,7160,352627
2019-08-05,CANADA,Shopify,null,Existing,66,13276
2019-08-05,CANADA,Shopify,null,New,109,19454
2019-08-05,CANADA,Retail,null,Guest,422787,11729139
2019-08-05,CANADA,Shopify,null,Guest,1067,181794
2019-07-29,CANADA,Shopify,null,New,110,18138
2019-07-29,CANADA,Shopify,null,Existing,88,15337
2019-07-29,CANADA,Retail,null,New,17882,723776
2019-07-29,CANADA,Retail,null,Existing,7669,377310
2019-07-29,CANADA,Shopify,null,Guest,1040,171564
2019-07-29,CANADA,Retail,null,Guest,422024,11759218
2019-07-22,CANADA,Retail,null,New,17752,710558
2019-07-22,CANADA,Shopify,null,Existing,73,12265
2019-07-22,CANADA,Retail,null,Existing,6952,341066
2019-07-22,CANADA,Shopify,null,Guest,1001,165706
2019-07-22,CANADA,Shopify,null,New,112,19723
2019-07-22,CANADA,Retail,null,Guest,430412,11946307
2019-07-15,CANADA,Shopify,null,New,100,18154
2019-07-15,CANADA,Shopify,null,Existing,62,10715
2019-07-15,CANADA,Retail,null,Existing,6171,306032
2019-07-15,CANADA,Retail,null,New,16930,685302
2019-07-15,CANADA,Shopify,null,Guest,1038,178163
2019-07-15,CANADA,Retail,null,Guest,423869,11765771
2019-07-08,CANADA,Retail,null,New,17653,730522
2019-07-08,CANADA,Shopify,null,Existing,73,13044
2019-07-08,CANADA,Shopify,null,Guest,942,161434
2019-07-08,CANADA,Shopify,null,New,106,17352
2019-07-08,CANADA,Retail,null,Existing,6878,335555
2019-07-08,CANADA,Retail,null,Guest,421440,11965367
2019-07-01,CANADA,Shopify,null,Guest,819,139145
2019-07-01,CANADA,Retail,null,Guest,428210,11824063
2019-07-01,CANADA,Shopify,null,Existing,69,13471
2019-07-01,CANADA,Retail,null,New,17864,695946
2019-07-01,CANADA,Shopify,null,New,92,15627
2019-07-01,CANADA,Retail,null,Existing,6952,338550
2019-06-24,CANADA,Shopify,null,Existing,77,13052
2019-06-24,CANADA,Shopify,null,Guest,1030,165813
2019-06-24,CANADA,Retail,null,Existing,6613,325971
2019-06-24,CANADA,Retail,null,New,17194,678251
2019-06-24,CANADA,Shopify,null,New,98,15396
2019-06-24,CANADA,Retail,null,Guest,429947,11860068
2019-06-17,CANADA,Retail,null,Existing,5769,282290
2019-06-17,CANADA,Retail,null,Guest,434411,11875557
2019-06-17,CANADA,Shopify,null,Existing,67,12240
2019-06-17,CANADA,Shopify,null,Guest,1021,159140
2019-06-17,CANADA,Retail,null,New,16801,673016
2019-06-17,CANADA,Shopify,null,New,126,17997
2019-06-10,CANADA,Retail,null,New,17779,707150
2019-06-10,CANADA,Shopify,null,Existing,89,13589
2019-06-10,CANADA,Retail,null,Guest,437609,12110841
2019-06-10,CANADA,Retail,null,Existing,7134,355916
2019-06-10,CANADA,Shopify,null,Guest,1147,186006
2019-06-10,CANADA,Shopify,null,New,126,19108
2019-06-03,CANADA,Shopify,null,New,73,12374
2019-06-03,CANADA,Retail,null,New,16538,681786
2019-06-03,CANADA,Retail,null,Existing,6826,337318
2019-06-03,CANADA,Shopify,null,Existing,60,11093
2019-06-03,CANADA,Retail,null,Guest,404311,11420255
2019-06-03,CANADA,Shopify,null,Guest,769,124851
2019-05-27,CANADA,Shopify,null,Guest,982,157677
2019-05-27,CANADA,Retail,null,Guest,432663,11944493
2019-05-27,CANADA,Shopify,null,Existing,74,13176
2019-05-27,CANADA,Retail,null,New,16821,666626
2019-05-27,CANADA,Shopify,null,New,100,15446
2019-05-27,CANADA,Retail,null,Existing,6794,323889
2019-05-20,CANADA,Shopify,null,Guest,895,154009
2019-05-20,CANADA,Retail,null,Existing,6217,295055
2019-05-20,CANADA,Retail,null,Guest,438109,12016285
2019-05-20,CANADA,Shopify,null,New,85,14219
2019-05-20,CANADA,Retail,null,New,16418,667358
2019-05-20,CANADA,Shopify,null,Existing,66,12411
2019-05-13,CANADA,Retail,null,Existing,5686,279013
2019-05-13,CANADA,Retail,null,Guest,437760,12079867
2019-05-13,CANADA,Shopify,null,Guest,938,156265
2019-05-13,CANADA,Shopify,null,New,84,14435
2019-05-13,CANADA,Shopify,null,Existing,58,10667
2019-05-13,CANADA,Retail,null,New,15625,642698
2019-05-06,CANADA,Retail,null,Guest,448658,12329197
2019-05-06,CANADA,Retail,null,Existing,6922,329702
2019-05-06,CANADA,Shopify,null,New,75,12800
2019-05-06,CANADA,Shopify,null,Guest,894,155286
2019-05-06,CANADA,Shopify,null,Existing,67,11030
2019-05-06,CANADA,Retail,null,New,16800,675302
2019-04-29,CANADA,Shopify,null,Existing,80,13249
2019-04-29,CANADA,Retail,null,Existing,6865,344147
2019-04-29,CANADA,Retail,null,New,16421,671311
2019-04-29,CANADA,Retail,null,Guest,443538,12323669
2019-04-29,CANADA,Shopify,null,Guest,875,145872
2019-04-29,CANADA,Shopify,null,New,74,12284
2019-04-22,CANADA,Retail,null,Existing,6593,326339
2019-04-22,CANADA,Shopify,null,Existing,75,12148
2019-04-22,CANADA,Retail,null,New,16488,682267
2019-04-22,CANADA,Shopify,null,Guest,940,161017
2019-04-22,CANADA,Shopify,null,New,73,11731
2019-04-22,CANADA,Retail,null,Guest,444061,12425620
2019-04-15,CANADA,Retail,null,Guest,398655,11411987
2019-04-15,CANADA,Shopify,null,Existing,60,10051
2019-04-15,CANADA,Shopify,null,New,76,13296
2019-04-15,CANADA,Retail,null,New,14731,624485
2019-04-15,CANADA,Retail,null,Existing,5460,278099
2019-04-15,CANADA,Shopify,null,Guest,758,129266
2019-04-08,CANADA,Shopify,null,New,61,10131
2019-04-08,CANADA,Shopify,null,Existing,51,8992
2019-04-08,CANADA,Shopify,null,Guest,623,110549
2019-04-08,CANADA,Retail,null,Existing,6010,340290
2019-04-08,CANADA,Retail,null,Guest,386451,12309306
2019-04-08,CANADA,Retail,null,New,15670,738999
2019-04-01,CANADA,Retail,null,Existing,7394,367416
2019-04-01,CANADA,Shopify,null,Guest,852,148011
2019-04-01,CANADA,Shopify,null,New,77,13339
2019-04-01,CANADA,Retail,null,Guest,466269,12980135
2019-04-01,CANADA,Shopify,null,Existing,70,12084
2019-04-01,CANADA,Retail,null,New,17997,745509
2019-03-25,CANADA,Shopify,null,New,77,12321
2019-03-25,CANADA,Retail,null,New,17051,712716
2019-03-25,CANADA,Shopify,null,Existing,72,12305
2019-03-25,CANADA,Retail,null,Existing,6559,313294
2019-03-25,CANADA,Shopify,null,Guest,867,145668
2019-03-25,CANADA,Retail,null,Guest,451953,12300044
2018-09-03,CANADA,Shopify,null,Existing,61,11781
2018-09-03,CANADA,Shopify,null,New,65,10195
2018-09-03,CANADA,Shopify,null,Guest,757,133122
2018-09-03,CANADA,Retail,null,Existing,6943,348668
2018-09-03,CANADA,Retail,null,New,16950,688739
2018-09-03,CANADA,Retail,null,Guest,435461,11982961
