visit_id,cookie_id,page_id,event_type,sequence_number,event_time
80e393,735b90,6,2,6,2020-02-16 22:06:30.928466 UTC
80e393,735b90,9,2,9,2020-02-16 22:07:59.949366 UTC
80e393,735b90,10,2,11,2020-02-16 22:08:51.950718 UTC
591a6c,a3f390,7,2,4,2020-01-07 00:42:56.939391 UTC
591a6c,a3f390,8,2,6,2020-01-07 00:44:37.315700 UTC
3953e3,14bfa6,4,2,4,2020-01-02 20:52:42.166997 UTC
76757e,7cbbc4,3,2,4,2020-01-04 12:04:50.245566 UTC
5b3d3c,e2c420,3,2,4,2020-02-03 15:07:04.765777 UTC
5b3d3c,e2c420,4,2,6,2020-02-03 15:08:45.450918 UTC
5b3d3c,e2c420,7,2,10,2020-02-03 15:09:58.921182 UTC
5b3d3c,e2c420,11,2,12,2020-02-03 15:11:29.291663 UTC
938bbb,32bb90,6,2,6,2020-01-13 15:03:40.058050 UTC
938bbb,32bb90,11,2,10,2020-01-13 15:05:16.487638 UTC
a1e59a,d2ddea,10,2,5,2020-02-13 06:43:20.484415 UTC
a1e59a,d2ddea,11,2,7,2020-02-13 06:43:45.473291 UTC
ce9f62,ad61ab,10,2,7,2020-02-11 11:19:49.983976 UTC
64a986,d09bf4,4,2,4,2020-01-19 06:09:22.219443 UTC
64a986,d09bf4,5,2,6,2020-01-19 06:10:57.496815 UTC
64a986,d09bf4,8,2,9,2020-01-19 06:12:39.753319 UTC
64a986,d09bf4,9,2,11,2020-01-19 06:13:18.677418 UTC
2099f9,fbd793,11,2,5,2020-02-26 17:20:01.005375 UTC
57c971,28dd2c,7,2,7,2020-01-14 09:46:20.334717 UTC
57c971,28dd2c,9,2,9,2020-01-14 09:46:50.532626 UTC
cf4108,35f4a8,6,2,5,2020-01-15 21:26:46.202662 UTC
cf4108,35f4a8,10,2,7,2020-01-15 21:28:01.152218 UTC
c7b2d0,d1fe17,4,2,4,2020-02-11 13:30:53.498917 UTC
c7b2d0,d1fe17,10,2,9,2020-02-11 13:33:38.788483 UTC
c7b2d0,d1fe17,11,2,11,2020-02-11 13:35:12.209302 UTC
1526dd,f033ab,4,2,4,2020-01-22 16:04:09.817080 UTC
1526dd,f033ab,7,2,7,2020-01-22 16:05:59.981129 UTC
1526dd,f033ab,8,2,9,2020-01-22 16:07:34.314879 UTC
c3019e,43ec51,7,2,7,2020-02-26 08:39:55.247494 UTC
d430e2,9778d5,11,2,10,2020-01-12 21:16:19.090112 UTC
d41f51,fe9fc2,3,2,4,2020-02-28 17:49:17.345382 UTC
d41f51,fe9fc2,11,2,10,2020-02-28 17:52:56.109196 UTC
a782f3,68d30a,5,2,4,2020-02-23 15:05:52.411173 UTC
a782f3,68d30a,10,2,8,2020-02-23 15:08:57.790438 UTC
d0c1c1,3ef815,6,2,4,2020-02-14 18:28:07.330794 UTC
d0c1c1,3ef815,8,2,6,2020-02-14 18:29:26.575752 UTC
ef9581,93db85,8,2,6,2020-01-13 15:50:01.652553 UTC
3df9e6,c7e124,4,2,4,2020-01-15 11:43:25.177817 UTC
3df9e6,c7e124,5,2,6,2020-01-15 11:43:59.825527 UTC
3df9e6,c7e124,8,2,8,2020-01-15 11:45:37.366194 UTC
5da69f,2a38a4,3,2,4,2020-01-19 05:58:18.831849 UTC
5da69f,2a38a4,8,2,7,2020-01-19 06:00:00.223346 UTC
5da69f,2a38a4,10,2,10,2020-01-19 06:00:55.380184 UTC
77d8ff,764796,5,2,3,2020-01-07 05:48:54.793630 UTC
77d8ff,764796,11,2,7,2020-01-07 05:50:14.112609 UTC
aca7ca,861398,4,2,4,2020-02-17 01:49:15.655940 UTC
aca7ca,861398,5,2,6,2020-02-17 01:50:23.112110 UTC
aca7ca,861398,7,2,8,2020-02-17 01:51:36.792546 UTC
128c07,54229a,3,2,4,2020-01-09 04:05:15.546913 UTC
128c07,54229a,6,2,6,2020-01-09 04:06:06.278816 UTC
128c07,54229a,7,2,8,2020-01-09 04:07:03.097513 UTC
a8f291,92cc22,4,2,5,2020-02-12 08:57:18.293795 UTC
a8f291,92cc22,5,2,7,2020-02-12 08:57:25.704704 UTC
a8f291,92cc22,7,2,9,2020-02-12 08:57:59.891412 UTC
a8f291,92cc22,11,2,11,2020-02-12 08:59:15.135898 UTC
1579b0,98dce8,3,2,3,2020-01-15 05:45:04.253272 UTC
1579b0,98dce8,4,2,5,2020-01-15 05:46:17.832507 UTC
1579b0,98dce8,8,2,7,2020-01-15 05:46:53.960814 UTC
1579b0,98dce8,9,2,9,2020-01-15 05:47:15.609000 UTC
1579b0,98dce8,10,2,11,2020-01-15 05:48:39.053603 UTC
454863,f4b9ec,3,2,4,2020-02-19 23:51:22.787905 UTC
454863,f4b9ec,4,2,6,2020-02-19 23:52:20.107016 UTC
454863,f4b9ec,5,2,8,2020-02-19 23:53:16.363395 UTC
454863,f4b9ec,6,2,10,2020-02-19 23:54:16.546016 UTC
454863,f4b9ec,10,2,13,2020-02-19 23:56:29.871823 UTC
e3ad1f,812b4b,4,2,5,2020-02-08 16:38:16.724858 UTC
e3ad1f,812b4b,5,2,7,2020-02-08 16:38:20.245734 UTC
e3ad1f,812b4b,6,2,9,2020-02-08 16:39:15.356365 UTC
e3ad1f,812b4b,11,2,13,2020-02-08 16:41:17.737110 UTC
091b31,26657d,5,2,5,2020-01-18 22:43:41.329164 UTC
091b31,26657d,6,2,7,2020-01-18 22:45:05.895750 UTC
a60982,ed3d2c,3,2,4,2020-01-11 10:20:13.589327 UTC
a60982,ed3d2c,6,2,7,2020-01-11 10:21:57.329012 UTC
a60982,ed3d2c,7,2,9,2020-01-11 10:23:37.289971 UTC
a60982,ed3d2c,9,2,12,2020-01-11 10:24:59.292784 UTC
a60982,ed3d2c,10,2,14,2020-01-11 10:25:31.405029 UTC
dec8c8,ac627a,7,2,5,2020-02-22 01:40:28.653828 UTC
dec8c8,ac627a,8,2,7,2020-02-22 01:41:26.563575 UTC
dec8c8,ac627a,9,2,9,2020-02-22 01:41:54.473183 UTC
047c7f,f89913,4,2,5,2020-01-19 03:39:49.597221 UTC
047c7f,f89913,5,2,7,2020-01-19 03:40:55.820399 UTC
047c7f,f89913,6,2,9,2020-01-19 03:41:57.865292 UTC
047c7f,f89913,7,2,11,2020-01-19 03:42:30.794969 UTC
194935,38b3ef,4,2,3,2020-02-28 10:22:44.405712 UTC
7787c4,ec8956,3,2,3,2020-01-23 07:22:42.458083 UTC
3519b5,6974ce,8,2,8,2020-01-12 05:34:27.187286 UTC
659d4b,c9e107,4,2,4,2020-02-18 22:16:46.677870 UTC
bf771e,65b9ee,3,2,4,2020-02-21 13:53:59.860620 UTC
bf771e,65b9ee,4,2,6,2020-02-21 13:55:00.188373 UTC
bf771e,65b9ee,10,2,9,2020-02-21 13:55:50.544314 UTC
ecba25,f0935e,4,2,4,2020-02-23 17:33:25.924805 UTC
ecba25,f0935e,11,2,8,2020-02-23 17:35:28.325940 UTC
b89647,a97da6,3,2,3,2020-01-19 02:19:13.329545 UTC
b89647,a97da6,4,2,5,2020-01-19 02:20:41.526882 UTC
b89647,a97da6,9,2,9,2020-01-19 02:22:43.142207 UTC
b89647,a97da6,11,2,11,2020-01-19 02:23:21.588885 UTC
115267,a3c65c,3,2,4,2020-02-02 06:19:08.577911 UTC
115267,a3c65c,6,2,7,2020-02-02 06:20:43.533446 UTC
cb836f,5f93f9,7,2,5,2020-02-22 00:27:42.101042 UTC
cb836f,5f93f9,10,2,8,2020-02-22 00:28:09.204727 UTC
d5cc27,698d51,4,2,4,2020-02-09 19:28:58.480610 UTC
d5cc27,698d51,5,2,6,2020-02-09 19:29:30.300468 UTC
d5cc27,698d51,9,2,8,2020-02-09 19:30:04.543846 UTC
a37f1e,7f6ffa,7,2,5,2020-01-28 10:00:11.357120 UTC
a37f1e,7f6ffa,9,2,8,2020-01-28 10:01:06.220700 UTC
ab53ac,73278a,3,2,4,2020-02-17 19:44:28.394032 UTC
ab53ac,73278a,4,2,6,2020-02-17 19:44:48.584458 UTC
737bfa,5fd0b3,3,2,3,2020-01-29 08:44:25.298528 UTC
737bfa,5fd0b3,4,2,5,2020-01-29 08:45:22.370046 UTC
737bfa,5fd0b3,7,2,7,2020-01-29 08:46:38.286460 UTC
737bfa,5fd0b3,8,2,9,2020-01-29 08:47:52.110215 UTC
737bfa,5fd0b3,11,2,12,2020-01-29 08:50:16.848800 UTC
63ba1d,c45147,3,2,3,2020-02-08 05:49:57.419199 UTC
c6efb0,eb160d,5,2,4,2020-01-03 07:12:44.085075 UTC
c6efb0,eb160d,7,2,6,2020-01-03 07:13:49.994174 UTC
c6efb0,eb160d,8,2,8,2020-01-03 07:14:44.045196 UTC
c6efb0,eb160d,9,2,10,2020-01-03 07:16:38.017481 UTC
c6efb0,eb160d,11,2,12,2020-01-03 07:17:02.244173 UTC
6c0878,07e1cd,3,2,4,2020-02-08 02:39:24.106991 UTC
6c0878,07e1cd,9,2,7,2020-02-08 02:39:59.343332 UTC
747f02,da4fb5,5,2,4,2020-02-13 22:33:24.497195 UTC
747f02,da4fb5,9,2,6,2020-02-13 22:34:20.409792 UTC
747f02,da4fb5,11,2,9,2020-02-13 22:35:08.849434 UTC
735bda,4c56ff,8,2,7,2020-01-07 03:48:14.467744 UTC
735bda,4c56ff,9,2,9,2020-01-07 03:48:49.355389 UTC
289e57,202cb9,4,2,4,2020-02-14 06:29:22.600573 UTC
289e57,202cb9,5,2,6,2020-02-14 06:30:26.243674 UTC
289e57,202cb9,7,2,9,2020-02-14 06:32:00.122233 UTC
289e57,202cb9,10,2,11,2020-02-14 06:33:23.004759 UTC
289e57,202cb9,11,2,13,2020-02-14 06:34:46.155548 UTC
04ff73,c8ffe9,3,2,4,2020-01-01 07:46:14.972511 UTC
04ff73,c8ffe9,4,2,6,2020-01-01 07:47:31.674816 UTC
04ff73,c8ffe9,8,2,9,2020-01-01 07:48:58.895853 UTC
7ae450,3def18,4,2,4,2020-02-01 13:10:38.345797 UTC
2aa168,069059,4,2,4,2020-01-13 13:37:09.003914 UTC
2aa168,069059,8,2,8,2020-01-13 13:38:48.386821 UTC
7bae3c,ec5dec,5,2,4,2020-01-04 23:27:43.950308 UTC
7bae3c,ec5dec,8,2,6,2020-01-04 23:28:43.231329 UTC
7bae3c,ec5dec,9,2,8,2020-01-04 23:29:12.863191 UTC
7bae3c,ec5dec,10,2,10,2020-01-04 23:29:54.494706 UTC
7bae3c,ec5dec,11,2,12,2020-01-04 23:30:54.855559 UTC
9ca317,76dc61,9,2,5,2020-02-14 19:59:37.262493 UTC
242920,d1f491,6,2,4,2020-01-24 16:28:48.901201 UTC
242920,d1f491,7,2,6,2020-01-24 16:30:21.903726 UTC
242920,d1f491,8,2,8,2020-01-24 16:31:34.835047 UTC
242920,d1f491,9,2,10,2020-01-24 16:32:38.004290 UTC
2c8b4b,9b8619,5,2,5,2020-02-19 05:43:36.814513 UTC
2b4437,1afa34,3,2,4,2020-02-01 17:14:26.058546 UTC
2b4437,1afa34,5,2,7,2020-02-01 17:16:07.153848 UTC
2b4437,1afa34,6,2,9,2020-02-01 17:16:38.328107 UTC
2b4437,1afa34,7,2,11,2020-02-01 17:17:36.358955 UTC
2b4437,1afa34,10,2,13,2020-02-01 17:18:47.838318 UTC
2b4437,1afa34,11,2,15,2020-02-01 17:20:00.730663 UTC
a33903,65ded5,3,2,4,2020-01-27 08:54:56.170837 UTC
a33903,65ded5,10,2,12,2020-01-27 08:59:44.161672 UTC
75523d,9fc3d7,4,2,5,2020-01-03 12:19:45.518062 UTC
75523d,9fc3d7,6,2,8,2020-01-03 12:21:03.957930 UTC
37edac,02522a,3,2,4,2020-02-26 21:00:23.937823 UTC
37edac,02522a,7,2,7,2020-02-26 21:02:04.100950 UTC
0d46db,7f1de2,5,2,3,2020-02-10 09:55:02.774571 UTC
0d46db,7f1de2,9,2,5,2020-02-10 09:55:33.989150 UTC
da8c36,42a0e1,5,2,4,2020-01-14 00:04:56.647060 UTC
656e85,3988c7,4,2,5,2020-02-06 22:53:28.200894 UTC
f91756,013d40,9,2,6,2020-01-03 23:32:17.550850 UTC
0c6735,e00da0,5,2,6,2020-02-13 12:37:33.440004 UTC
0c6735,e00da0,9,2,9,2020-02-13 12:39:36.916476 UTC
0c6735,e00da0,11,2,11,2020-02-13 12:41:05.293296 UTC
bd0877,138597,3,2,3,2020-01-28 02:55:04.806731 UTC
bd0877,138597,6,2,6,2020-01-28 02:57:48.164559 UTC
bd0877,138597,10,2,8,2020-01-28 02:59:08.781573 UTC
941e8a,0f28b5,3,2,4,2020-02-25 23:04:54.789727 UTC
941e8a,0f28b5,4,2,6,2020-02-25 23:05:51.426748 UTC
941e8a,0f28b5,5,2,8,2020-02-25 23:06:33.009973 UTC
941e8a,0f28b5,6,2,10,2020-02-25 23:07:43.397035 UTC
941e8a,0f28b5,7,2,12,2020-02-25 23:08:13.432659 UTC
941e8a,0f28b5,8,2,14,2020-02-25 23:09:22.675644 UTC
941e8a,0f28b5,9,2,16,2020-02-25 23:10:16.100342 UTC
4d35f2,a8baa5,5,2,4,2020-02-11 18:54:56.498499 UTC
4d35f2,a8baa5,6,2,6,2020-02-11 18:55:30.298769 UTC
4d35f2,a8baa5,11,2,10,2020-02-11 18:57:06.251270 UTC
cf0b69,903ce9,3,2,3,2020-01-17 03:45:37.427184 UTC
cf0b69,903ce9,6,2,6,2020-01-17 03:46:54.374560 UTC
cf0b69,903ce9,11,2,10,2020-01-17 03:48:49.352768 UTC
20d710,0a09c8,8,2,6,2020-02-01 08:19:31.685776 UTC
20d710,0a09c8,9,2,8,2020-02-01 08:20:45.282381 UTC
20d710,0a09c8,11,2,10,2020-02-01 08:21:25.667383 UTC
fc4ad7,2b24d4,8,2,5,2020-01-22 18:34:02.521739 UTC
fc4ad7,2b24d4,11,2,8,2020-01-22 18:36:17.333155 UTC
73a060,a5e001,8,2,6,2020-01-01 12:46:53.027701 UTC
73a060,a5e001,9,2,8,2020-01-01 12:47:50.559711 UTC
73a060,a5e001,11,2,10,2020-01-01 12:48:24.712218 UTC
c0e5fe,8d5e95,3,2,4,2020-02-05 16:19:14.428399 UTC
94e7f4,47d1e9,4,2,5,2020-02-03 05:14:59.403505 UTC
94e7f4,47d1e9,5,2,7,2020-02-03 05:15:58.505644 UTC
21b3a1,f22170,5,2,5,2020-01-19 17:45:41.224277 UTC
21b3a1,f22170,6,2,7,2020-01-19 17:46:20.782681 UTC
21b3a1,f22170,8,2,10,2020-01-19 17:47:34.121610 UTC
0fcd11,7ef605,7,2,5,2020-02-12 11:00:27.914330 UTC
68f93c,a8f15e,3,2,4,2020-02-03 15:14:05.240015 UTC
68f93c,a8f15e,4,2,6,2020-02-03 15:15:06.061148 UTC
68f93c,a8f15e,7,2,8,2020-02-03 15:16:32.017091 UTC
c61f82,37a749,4,2,4,2020-02-27 23:50:57.467288 UTC
c61f82,37a749,6,2,6,2020-02-27 23:51:33.391568 UTC
c61f82,37a749,8,2,8,2020-02-27 23:52:49.775510 UTC
c61f82,37a749,10,2,10,2020-02-27 23:53:43.674394 UTC
3f50f0,b3e3e3,9,2,5,2020-02-18 06:34:42.538613 UTC
0559ba,1d7f7a,3,2,4,2020-01-30 01:56:04.663638 UTC
0559ba,1d7f7a,8,2,7,2020-01-30 01:57:56.571028 UTC
0559ba,1d7f7a,10,2,10,2020-01-30 01:58:45.592522 UTC
69d4da,1c9ac0,3,2,3,2020-01-24 18:44:36.374525 UTC
69d4da,1c9ac0,8,2,6,2020-01-24 18:45:30.398467 UTC
69d4da,1c9ac0,10,2,8,2020-01-24 18:47:10.473216 UTC
741c91,6c4b76,4,2,3,2020-01-28 10:38:14.927034 UTC
741c91,6c4b76,9,2,6,2020-01-28 10:39:35.172713 UTC
945d6f,064096,3,2,4,2020-01-29 22:01:45.366085 UTC
945d6f,064096,6,2,6,2020-01-29 22:02:26.576020 UTC
945d6f,064096,8,2,8,2020-01-29 22:03:13.480954 UTC
945d6f,064096,9,2,10,2020-01-29 22:04:19.518527 UTC
2e6d0a,140f69,5,2,4,2020-01-02 09:47:58.142878 UTC
2e6d0a,140f69,7,2,7,2020-01-02 09:49:00.811797 UTC
2e6d0a,140f69,10,2,9,2020-01-02 09:49:36.801394 UTC
2e6d0a,140f69,11,2,11,2020-01-02 09:51:11.534071 UTC
45a925,b73ce3,4,2,5,2020-01-31 09:04:31.524778 UTC
7e620b,bd4c9a,3,2,3,2020-02-08 10:49:22.153902 UTC
7e620b,bd4c9a,5,2,5,2020-02-08 10:50:00.606173 UTC
7e620b,bd4c9a,6,2,7,2020-02-08 10:50:55.762969 UTC
7e620b,bd4c9a,11,2,12,2020-02-08 10:52:52.009647 UTC
27317b,82aa4b,6,2,4,2020-02-02 08:17:15.272617 UTC
27317b,82aa4b,10,2,7,2020-02-02 08:18:37.564127 UTC
136d93,0777d5,3,2,4,2020-01-14 01:16:08.359263 UTC
136d93,0777d5,5,2,6,2020-01-14 01:17:46.605169 UTC
136d93,0777d5,9,2,9,2020-01-14 01:19:16.546943 UTC
136d93,0777d5,10,2,11,2020-01-14 01:20:11.141513 UTC
783c9b,fa7cdf,5,2,5,2020-02-21 11:21:42.585550 UTC
783c9b,fa7cdf,7,2,7,2020-02-21 11:22:15.439107 UTC
783c9b,fa7cdf,8,2,9,2020-02-21 11:23:04.794217 UTC
783c9b,fa7cdf,10,2,12,2020-02-21 11:24:28.021025 UTC
4e9d28,976652,3,2,3,2020-02-04 14:44:46.589171 UTC
4e9d28,976652,7,2,6,2020-02-04 14:46:52.567663 UTC
4e9d28,976652,10,2,9,2020-02-04 14:47:29.569010 UTC
864e6d,7e7757,8,2,7,2020-02-23 09:32:12.008691 UTC
05ca8c,5878a7,5,2,4,2020-01-10 13:53:55.404234 UTC
05ca8c,5878a7,7,2,6,2020-01-10 13:54:14.128289 UTC
05ca8c,5878a7,10,2,8,2020-01-10 13:55:09.387279 UTC
c2d57b,006f52,5,2,6,2020-01-03 02:38:19.455866 UTC
c2d57b,006f52,6,2,8,2020-01-03 02:39:17.764464 UTC
a309d4,363663,3,2,4,2020-01-16 23:34:27.297802 UTC
a309d4,363663,6,2,6,2020-01-16 23:35:46.218331 UTC
a309d4,363663,9,2,9,2020-01-16 23:36:49.017352 UTC
40f20a,149e96,5,2,5,2020-02-26 01:40:24.025117 UTC
40f20a,149e96,6,2,7,2020-02-26 01:41:10.355051 UTC
ac32e6,a4a042,4,2,4,2020-01-10 13:40:04.001430 UTC
ac32e6,a4a042,9,2,8,2020-01-10 13:42:16.221193 UTC
ac32e6,a4a042,10,2,10,2020-01-10 13:42:47.269904 UTC
ac32e6,a4a042,11,2,12,2020-01-10 13:43:24.149744 UTC
39700b,1ff8a7,4,2,5,2020-02-04 11:29:32.352068 UTC
39700b,1ff8a7,7,2,8,2020-02-04 11:31:06.332207 UTC
dedac8,bf8229,3,2,4,2020-02-05 23:11:21.407276 UTC
dedac8,bf8229,10,2,9,2020-02-05 23:14:55.748183 UTC
88ee80,821612,5,2,4,2020-02-20 08:19:33.688765 UTC
88ee80,821612,6,2,6,2020-02-20 08:19:59.353917 UTC
b11e99,38af86,6,2,4,2020-01-06 19:38:03.915778 UTC
b11e99,38af86,7,2,6,2020-01-06 19:39:11.120877 UTC
b11e99,38af86,9,2,8,2020-01-06 19:39:54.021759 UTC
2469fe,96da2f,10,2,5,2020-02-20 03:52:53.168088 UTC
45ebc7,8f8551,5,2,6,2020-02-16 12:57:02.632329 UTC
45ebc7,8f8551,9,2,8,2020-02-16 12:58:19.715980 UTC
45ebc7,8f8551,11,2,10,2020-02-16 12:59:49.822480 UTC
3e4a29,8f5329,4,2,5,2020-02-15 22:39:56.741323 UTC
3e4a29,8f5329,9,2,8,2020-02-15 22:41:36.517036 UTC
3e4a29,8f5329,10,2,10,2020-02-15 22:42:54.050293 UTC
3e4a29,8f5329,11,2,12,2020-02-15 22:44:32.346357 UTC
17646c,045117,3,2,4,2020-01-24 06:20:19.913553 UTC
17646c,045117,11,2,7,2020-01-24 06:21:15.419111 UTC
b2d38a,fc2213,5,2,5,2020-01-06 01:07:47.211382 UTC
b2d38a,fc2213,6,2,7,2020-01-06 01:08:03.321806 UTC
b2d38a,fc2213,7,2,9,2020-01-06 01:09:02.491291 UTC
30e103,cedebb,6,2,6,2020-02-20 14:45:17.092666 UTC
8cd433,6cdd60,6,2,6,2020-01-31 02:13:45.743168 UTC
8cd433,6cdd60,7,2,8,2020-01-31 02:14:28.066250 UTC
319c73,eecca5,7,2,4,2020-01-24 21:19:10.446776 UTC
319c73,eecca5,11,2,8,2020-01-24 21:20:07.248820 UTC
9f6ccc,9872ed,4,2,5,2020-02-20 16:24:48.749178 UTC
9f6ccc,9872ed,8,2,8,2020-02-20 16:25:34.664023 UTC
f3961e,31fefc,7,2,5,2020-01-05 06:10:55.925963 UTC
f3961e,31fefc,8,2,7,2020-01-05 06:12:11.908583 UTC
a53800,9dcb88,7,2,4,2020-02-23 02:06:48.081122 UTC
a53800,9dcb88,10,2,6,2020-02-23 02:08:11.717466 UTC
a53800,9dcb88,11,2,8,2020-02-23 02:09:01.021393 UTC
5c770f,cfecdb,11,2,7,2020-01-04 08:57:15.621081 UTC
e4c580,0aa188,3,2,4,2020-02-21 09:59:56.839268 UTC
e4c580,0aa188,4,2,6,2020-02-21 10:01:08.923444 UTC
e4c580,0aa188,5,2,8,2020-02-21 10:01:43.385883 UTC
e4c580,0aa188,7,2,11,2020-02-21 10:04:08.018130 UTC
e4c580,0aa188,8,2,13,2020-02-21 10:05:27.606663 UTC
e4c580,0aa188,9,2,15,2020-02-21 10:06:28.687795 UTC
9e8c1d,58a2fc,6,2,4,2020-02-12 22:30:04.897125 UTC
9e8c1d,58a2fc,7,2,6,2020-02-12 22:30:55.165628 UTC
9e8c1d,58a2fc,10,2,9,2020-02-12 22:32:46.399454 UTC
9e8c1d,58a2fc,11,2,11,2020-02-12 22:33:57.434681 UTC
541b41,bd686f,3,2,4,2020-02-19 11:16:05.800945 UTC
541b41,bd686f,8,2,9,2020-02-19 11:18:47.757507 UTC
ddfa15,a597e5,4,2,4,2020-02-15 12:44:15.659236 UTC
b106ba,0336dc,10,2,4,2020-01-02 16:44:50.802232 UTC
0ea5bf,084b6f,5,2,4,2020-02-09 23:21:53.479338 UTC
c4a679,85d8ce,5,2,4,2020-01-24 18:23:21.902004 UTC
c4a679,85d8ce,6,2,6,2020-01-24 18:24:09.600095 UTC
c4a679,85d8ce,10,2,10,2020-01-24 18:25:46.097792 UTC
5062a1,0e6597,4,2,4,2020-01-03 05:37:20.454041 UTC
5062a1,0e6597,6,2,6,2020-01-03 05:38:33.752241 UTC
0413f4,84d9ee,9,2,5,2020-02-17 03:02:16.082507 UTC
0413f4,84d9ee,10,2,7,2020-02-17 03:03:13.583235 UTC
1ae4fc,3644a6,5,2,4,2020-01-02 16:14:11.377375 UTC
1ae4fc,3644a6,8,2,7,2020-01-02 16:16:02.416721 UTC
a276e3,854d6f,6,2,6,2020-02-10 23:21:47.348200 UTC
a276e3,854d6f,8,2,8,2020-02-10 23:23:13.998898 UTC
721097,e2c0be,3,2,4,2020-02-28 19:52:09.346230 UTC
721097,e2c0be,4,2,6,2020-02-28 19:53:58.458357 UTC
721097,e2c0be,10,2,10,2020-02-28 19:56:08.112810 UTC
4be005,274ad4,3,2,4,2020-01-12 10:57:45.260385 UTC
4be005,274ad4,9,2,9,2020-01-12 11:00:39.088748 UTC
108e8e,eae27d,3,2,4,2020-01-02 16:33:44.531719 UTC
108e8e,eae27d,9,2,9,2020-01-02 16:34:54.014082 UTC
108e8e,eae27d,11,2,11,2020-01-02 16:35:19.774257 UTC
2cc194,7eabe3,7,2,4,2020-01-04 16:03:46.007369 UTC
2cc194,7eabe3,8,2,6,2020-01-04 16:04:55.017171 UTC
85a748,69adc1,5,2,4,2020-01-28 07:15:13.433048 UTC
85a748,69adc1,6,2,6,2020-01-28 07:16:16.713948 UTC
85a748,69adc1,8,2,9,2020-01-28 07:17:48.995016 UTC
01573b,091d58,7,2,5,2020-01-30 12:43:54.700145 UTC
01573b,091d58,9,2,7,2020-01-30 12:44:25.873392 UTC
59e80b,b1d10e,5,2,3,2020-02-23 04:00:33.941711 UTC
59e80b,b1d10e,6,2,5,2020-02-23 04:01:05.963761 UTC
59e80b,b1d10e,8,2,7,2020-02-23 04:02:30.919124 UTC
b5f4dd,6f3ef7,9,2,5,2020-02-23 11:08:43.230000 UTC
b5f4dd,6f3ef7,10,2,7,2020-02-23 11:10:09.445417 UTC
a60803,eb1637,6,2,5,2020-01-22 15:48:47.904402 UTC
a60803,eb1637,7,2,7,2020-01-22 15:50:37.182348 UTC
da877a,1534b7,7,2,6,2020-01-08 17:49:55.799558 UTC
da877a,1534b7,10,2,8,2020-01-08 17:51:27.092091 UTC
da877a,1534b7,11,2,10,2020-01-08 17:52:18.135952 UTC
f94b10,979d47,6,2,5,2020-01-18 12:26:26.038769 UTC
f94b10,979d47,8,2,7,2020-01-18 12:28:02.826094 UTC
c5e364,ca46c1,10,2,4,2020-01-26 20:39:28.376016 UTC
c5e364,ca46c1,11,2,6,2020-01-26 20:40:24.830503 UTC
a6bf84,3b8a61,3,2,4,2020-01-18 12:17:04.178227 UTC
a6bf84,3b8a61,5,2,6,2020-01-18 12:18:36.778314 UTC
a6bf84,3b8a61,9,2,9,2020-01-18 12:19:18.033813 UTC
a6bf84,3b8a61,10,2,11,2020-01-18 12:20:56.701765 UTC
77d954,45fbc6,6,2,4,2020-02-28 17:00:13.121460 UTC
77d954,45fbc6,7,2,6,2020-02-28 17:00:27.630316 UTC
77d954,45fbc6,11,2,10,2020-02-28 17:03:35.808642 UTC
5140e3,63dc7e,4,2,5,2020-01-10 21:20:37.160225 UTC
5140e3,63dc7e,6,2,8,2020-01-10 21:22:41.223828 UTC
60d6cb,e96ed4,5,2,5,2020-01-14 17:31:36.169203 UTC
60d6cb,e96ed4,11,2,10,2020-01-14 17:33:46.452619 UTC
bcce47,c0e190,5,2,4,2020-01-18 12:06:21.060377 UTC
643b1e,ec8ce6,10,2,4,2020-01-26 01:24:17.036801 UTC
085a54,060ad9,6,2,4,2020-02-07 22:11:57.955843 UTC
085a54,060ad9,9,2,7,2020-02-07 22:12:47.711011 UTC
085a54,060ad9,10,2,9,2020-02-07 22:14:36.567770 UTC
7010c3,bcbe33,7,2,4,2020-02-18 02:07:45.005564 UTC
7010c3,bcbe33,9,2,7,2020-02-18 02:09:18.275447 UTC
e729fb,13fe9d,9,2,8,2020-01-18 13:02:27.434712 UTC
e729fb,13fe9d,11,2,10,2020-01-18 13:03:04.092998 UTC
a4ddbf,d1c38a,5,2,4,2020-01-20 13:33:21.050232 UTC
a4ddbf,d1c38a,6,2,6,2020-01-20 13:34:46.877483 UTC
a4ddbf,d1c38a,10,2,9,2020-01-20 13:37:22.977207 UTC
6d1c5e,9cfdf1,3,2,4,2020-01-06 11:21:07.853640 UTC
6d1c5e,9cfdf1,4,2,6,2020-01-06 11:22:08.379142 UTC
6d1c5e,9cfdf1,6,2,9,2020-01-06 11:23:13.536113 UTC
6d1c5e,9cfdf1,7,2,11,2020-01-06 11:24:41.060071 UTC
6d1c5e,9cfdf1,8,2,13,2020-01-06 11:25:12.445532 UTC
831490,705f21,3,2,4,2020-01-13 09:00:32.245479 UTC
831490,705f21,6,2,6,2020-01-13 09:00:43.538111 UTC
4fcbff,74db12,8,2,4,2020-01-28 18:49:52.695038 UTC
4fcbff,74db12,11,2,6,2020-01-28 18:51:02.684565 UTC
b65ea8,57aeee,3,2,4,2020-01-23 07:07:36.566370 UTC
b65ea8,57aeee,9,2,8,2020-01-23 07:08:45.132349 UTC
509524,6da900,4,2,5,2020-01-22 18:46:22.667032 UTC
509524,6da900,7,2,7,2020-01-22 18:47:13.409074 UTC
